1.0,0.19126,0.903,-0.38471,1,0.9647,0.40447,0.91455,-0.00007,0.15636,0.90622,-0.39284,0.2293,-0.10148,-0.96805,-0.10445,1.15413,0.23258,0.30155,0.5055,-0.80842,0.27262,0.891,-0.36304,-0.10196,0.51979,0.84819,0.24537,0.91656,-0.31578,0.04611,0.46053,0.88645,0.22117,0.92513,-0.30857,0.16541,0.3822,0.90916,0.1775,0.93419,-0.30948,0.41191,0.34254,0.84439,0.14049,0.93066,-0.33784
1.0,0.19132,0.90285,-0.38505,1,0.97933,0.40076,0.91617,-0.00499,0.15629,0.90625,-0.3928,0.2295,-0.10566,-0.96756,-0.10878,1.13933,0.2329,0.30069,0.50083,-0.81164,0.2726,0.89094,-0.3632,-0.09978,0.53199,0.84085,0.24533,0.91656,-0.3158,0.04689,0.47205,0.88032,0.22113,0.92515,-0.30854,0.16843,0.39713,0.90217,0.17745,0.9342,-0.30948,0.41852,0.35947,0.83404,0.14046,0.93067,-0.33783
1.0,0.19093,0.90296,-0.38499,1,0.98016,0.40083,0.91613,-0.00603,0.15623,0.90627,-0.39277,0.22831,-0.10626,-0.96777,-0.10936,1.13519,0.23167,0.29662,0.50299,-0.8118,0.2726,0.89092,-0.36326,-0.10198,0.5324,0.84033,0.24529,0.91656,-0.31583,0.04505,0.47247,0.88019,0.22109,0.92516,-0.30853,0.16541,0.39623,0.90313,0.17741,0.9342,-0.3095,0.41484,0.35833,0.83636,0.14044,0.93067,-0.33783
1.0,0.19056,0.90302,-0.38502,1,0.97719,0.40101,0.91605,-0.00687,0.15616,0.9063,-0.39272,0.2273,-0.10676,-0.96796,-0.10985,1.1317,0.23064,0.29905,0.50046,-0.81247,0.27256,0.89089,-0.36335,-0.0998,0.53323,0.84006,0.24525,0.91656,-0.31587,0.04735,0.47344,0.87955,0.22105,0.92518,-0.30852,0.16673,0.39575,0.9031,0.17736,0.93421,-0.30952,0.4147,0.35684,0.83707,0.14041,0.93067,-0.33783
1.0,0.19078,0.90287,-0.38528,1,0.97841,0.40004,0.91643,-0.01071,0.1561,0.90633,-0.39268,0.22841,-0.111,-0.96722,-0.11427,1.11842,0.2319,0.29764,0.49761,-0.81473,0.27256,0.89084,-0.36347,-0.10498,0.5399,0.83516,0.24521,0.91656,-0.31589,0.04394,0.4788,0.87682,0.22102,0.92519,-0.30851,0.1646,0.40283,0.90035,0.17732,0.93421,-0.30954,0.41387,0.36493,0.83399,0.14039,0.93068,-0.33783
1.0,0.19037,0.90319,-0.38473,1,0.96973,0.39306,0.91947,-0.00936,0.15605,0.90636,-0.39263,0.22794,-0.10729,-0.96774,-0.11042,1.13086,0.23133,0.29941,0.49695,-0.81449,0.27257,0.8908,-0.36356,-0.10499,0.53691,0.83708,0.24515,0.91656,-0.31593,0.04439,0.47663,0.87798,0.22096,0.9252,-0.30851,0.16563,0.39907,0.90184,0.17726,0.93421,-0.30956,0.41621,0.36298,0.83367,0.14034,0.93068,-0.33784
1.0,0.19053,0.90337,-0.38421,1,0.96555,0.39022,0.92059,-0.0156,0.15601,0.9064,-0.39256,0.22815,-0.11309,-0.96704,-0.11642,1.1106,0.23169,0.30937,0.48478,-0.8181,0.2729,0.89065,-0.36368,-0.10443,0.5444,0.8323,0.24507,0.91657,-0.31598,0.03957,0.48205,0.87525,0.22088,0.92523,-0.30849,0.1588,0.39804,0.90352,0.17717,0.93422,-0.30958,0.4063,0.3612,0.83931,0.14028,0.93069,-0.33783
1.0,0.19072,0.90311,-0.38473,1,0.93935,0.3711,0.92768,-0.04116,0.15606,0.90644,-0.39244,0.22714,-0.13367,-0.96464,-0.13769,1.03889,0.23125,0.32103,0.45434,-0.83097,0.27431,0.8901,-0.36398,-0.12165,0.56818,0.81386,0.24504,0.91656,-0.31602,0.02312,0.50389,0.86346,0.22083,0.92524,-0.3085,0.14298,0.41211,0.89984,0.17708,0.93423,-0.30961,0.38577,0.37616,0.84243,0.14021,0.93071,-0.33782
1.0,0.19084,0.90269,-0.38565,1,0.94483,0.35714,0.93223,-0.05824,0.15625,0.90649,-0.39224,0.23192,-0.1489,-0.96127,-0.15367,1.00005,0.23674,0.32795,0.43668,-0.83771,0.2764,0.88931,-0.36432,-0.13972,0.60162,0.78646,0.24504,0.91655,-0.31607,0.00541,0.52851,0.84891,0.2208,0.92524,-0.30851,0.12406,0.43299,0.89282,0.17703,0.93423,-0.30963,0.366,0.39596,0.84218,0.14017,0.93072,-0.33781
1.0,0.19193,0.90296,-0.38449,1,1,0.33863,0.93799,-0.07415,0.15667,0.90657,-0.3919,0.23187,-0.15956,-0.95957,-0.16478,0.96806,0.23709,0.3322,0.42134,-0.84387,0.27927,0.88834,-0.36449,-0.00731,0.78601,0.61817,0.24579,0.91584,-0.31753,0.03738,0.57992,0.81381,0.22083,0.92519,-0.30864,0.1262,0.44653,0.88582,0.17701,0.93423,-0.30965,0.37767,0.39525,0.83734,0.14017,0.93072,-0.33781
