1.0,0.04855,0.99677,-0.06404,0,0,0.79482,0.51724,-0.31735,-0.11471,0.99339,0.00391,-0.44794,0.14728,-0.88185,0.16548,-1.88844,-0.46999,0.03804,0.09141,-0.99509,-0.04618,0.99493,-0.08928,-0.2437,0.26138,-0.93396,-0.15051,0.97615,-0.15645,-0.24152,0.25969,-0.935,-0.16493,0.97421,-0.15397,-0.27071,0.28537,-0.91939,-0.17038,0.97762,-0.12338,-0.3095,0.33138,-0.89129,-0.1652,0.9833,-0.07632
1.0,0.03165,0.99726,-0.0669,0,0,0.80081,0.50609,-0.32028,-0.11494,0.99336,0.00408,-0.44246,0.1395,-0.88587,0.15619,-1.87622,-0.46322,0.04793,0.06148,-0.99696,-0.04606,0.99502,-0.08843,-0.22843,0.2306,-0.94586,-0.15028,0.97594,-0.15799,-0.23159,0.23447,-0.94413,-0.16471,0.97397,-0.15571,-0.27011,0.26663,-0.92518,-0.17041,0.97744,-0.12476,-0.31113,0.32799,-0.89198,-0.16464,0.98332,-0.07729
1.0,0.04357,0.99706,-0.063,0,0,0.79321,0.51638,-0.32275,-0.11478,0.99338,0.00486,-0.45351,0.14723,-0.87901,0.16596,-1.88471,-0.47631,0.05239,0.06253,-0.99667,-0.04393,0.99502,-0.08951,-0.23714,0.2439,-0.94036,-0.15098,0.97609,-0.15637,-0.24363,0.25501,-0.93574,-0.16602,0.97421,-0.15278,-0.27626,0.30099,-0.91273,-0.17105,0.9778,-0.121,-0.31191,0.37559,-0.87272,-0.16467,0.98364,-0.07309
1.0,0.05202,0.99633,-0.068,0,0,0.78821,0.52102,-0.32751,-0.11474,0.99339,0.00451,-0.4587,0.14259,-0.87708,0.16116,-1.87219,-0.48186,0.0571,0.025,-0.99806,-0.04287,0.99495,-0.0908,-0.21119,0.21758,-0.95292,-0.14963,0.97591,-0.15876,-0.22939,0.24291,-0.94254,-0.16567,0.97406,-0.15418,-0.26782,0.30215,-0.91487,-0.17103,0.97776,-0.12141,-0.30698,0.40123,-0.863,-0.16471,0.9837,-0.07216
1.0,0.05238,0.99655,-0.06438,0,0,0.78886,0.52057,-0.32666,-0.11476,0.99338,0.00449,-0.45553,0.13847,-0.87939,0.15618,-1.8659,-0.47795,0.05045,0.05397,-0.99727,-0.04343,0.99497,-0.09029,-0.24107,0.2394,-0.94052,-0.15103,0.97596,-0.15715,-0.24685,0.24901,-0.93651,-0.16637,0.97395,-0.15407,-0.27687,0.29312,-0.91511,-0.1719,0.97749,-0.12233,-0.31758,0.36738,-0.87417,-0.16608,0.98333,-0.07396
1.0,0.0484,0.99673,-0.06466,0,0,0.79004,0.51923,-0.32594,-0.11435,0.99343,0.00489,-0.45317,0.13655,-0.8809,0.15379,-1.86346,-0.47514,0.03875,0.07137,-0.9967,-0.04515,0.99503,-0.08869,-0.24547,0.24806,-0.93713,-0.15095,0.97621,-0.15567,-0.24435,0.24856,-0.93729,-0.16572,0.97418,-0.15331,-0.27671,0.28011,-0.91922,-0.1714,0.97757,-0.1224,-0.30913,0.33899,-0.88855,-0.16552,0.98335,-0.07506
1.0,-0.00151,0.99794,-0.06416,0,0,0.78192,0.53487,-0.32018,-0.11448,0.99342,0.00433,-0.45022,0.1293,-0.8835,0.14532,-1.85047,-0.47129,0.021,0.10875,-0.99385,-0.04698,0.99513,-0.08667,-0.25324,0.2497,-0.93462,-0.15138,0.97613,-0.15574,-0.24932,0.2361,-0.9392,-0.16643,0.9739,-0.15435,-0.28827,0.24758,-0.92499,-0.17328,0.977,-0.12431,-0.34522,0.25996,-0.9018,-0.16935,0.98246,-0.07809
1.0,0.04854,0.99665,-0.0658,0,0,0.78288,0.52517,-0.33359,-0.1141,0.99346,0.00422,-0.46609,0.13989,-0.87361,0.15879,-1.86238,-0.49011,0.05617,0.03789,-0.9977,-0.04132,0.99493,-0.09165,-0.23471,0.23276,-0.94379,-0.15119,0.97584,-0.15775,-0.24853,0.25756,-0.93375,-0.1673,0.97393,-0.15319,-0.28411,0.31846,-0.90436,-0.17238,0.97763,-0.1205,-0.32214,0.43165,-0.84256,-0.16559,0.98362,-0.07127
1.0,0.02427,0.99766,-0.06399,0,0,0.77772,0.53951,-0.3226,-0.11379,0.99348,0.00669,-0.46841,0.15513,-0.86979,0.17649,-1.89061,-0.49399,0.03861,0.08277,-0.99582,-0.04273,0.99513,-0.08884,-0.22216,0.24458,-0.94383,-0.14974,0.97642,-0.15548,-0.24168,0.24733,-0.93831,-0.16644,0.97435,-0.15144,-0.28589,0.28379,-0.91528,-0.17267,0.97774,-0.11917,-0.33373,0.35388,-0.87372,-0.167,0.98346,-0.07018
1.0,0.03199,0.99752,-0.06274,0,0,0.78786,0.52434,-0.32302,-0.11418,0.99343,0.00709,-0.46046,0.15324,-0.87435,0.1735,-1.89206,-0.48473,0.04966,0.0593,-0.997,-0.04335,0.9952,-0.08768,-0.22599,0.23679,-0.94491,-0.15013,0.97659,-0.15407,-0.2403,0.24998,-0.93796,-0.16591,0.97465,-0.1501,-0.2832,0.2944,-0.91276,-0.17155,0.97807,-0.11807,-0.32896,0.3781,-0.86535,-0.16547,0.98376,-0.06947
