1.0,0.47764,0.79756,0.36846,1,0.50057,0.4577,-0.34874,-0.81786,0.44771,0.78825,0.42215,-0.18619,0.86187,-0.47171,1.07003,-2.92883,-0.37595,0.24771,0.6414,-0.72611,0.51353,0.77977,0.35812,0.08943,-0.98536,0.14515,0.49851,0.77635,0.38571,0.27183,-0.93069,0.2448,0.49584,0.77699,0.38785,0.42348,-0.86063,0.28282,0.48552,0.77956,0.39568,0.5295,-0.80912,0.25488,0.46692,0.78904,0.39926
1.0,0.47676,0.79883,0.36686,1,0.52468,0.46063,-0.35596,-0.81309,0.44855,0.78887,0.42012,-0.18227,0.8586,-0.47914,1.0618,-2.93241,-0.36351,0.22686,0.63322,-0.73998,0.51126,0.78219,0.35607,0.15789,-0.96745,0.19777,0.49959,0.77601,0.38499,0.26348,-0.92861,0.26128,0.4961,0.7774,0.38668,0.41549,-0.85902,0.29908,0.4858,0.78016,0.39416,0.51866,-0.80887,0.27699,0.467,0.78983,0.39758
1.0,0.48117,0.79476,0.36992,1,0.56312,0.49895,-0.37506,-0.78127,0.44954,0.78785,0.42097,-0.19515,0.82972,-0.52295,1.00841,-2.91059,-0.35716,0.23939,0.61446,-0.75176,0.51269,0.78028,0.35821,0.26352,-0.92404,0.27697,0.50298,0.77266,0.38732,0.29762,-0.90167,0.31372,0.49956,0.77366,0.38974,0.44459,-0.82136,0.35736,0.48982,0.77595,0.39747,0.56231,-0.75298,0.3418,0.47203,0.78534,0.40054
1.0,0.47818,0.79774,0.36736,1,0.54943,0.48607,-0.35113,-0.80028,0.44861,0.78861,0.42053,-0.19479,0.84916,-0.49089,1.04664,-2.9161,-0.37776,0.23327,0.64247,-0.72994,0.51115,0.78171,0.35728,0.1887,-0.96485,0.18291,0.50119,0.77518,0.38457,0.28866,-0.91977,0.2659,0.49797,0.77598,0.38714,0.43462,-0.84525,0.31091,0.4883,0.77816,0.395,0.54038,-0.79119,0.28638,0.47024,0.7876,0.3982
1.0,0.476,0.79948,0.36641,1,0.54874,0.46404,-0.33846,-0.8186,0.44765,0.78967,0.41956,-0.1843,0.86701,-0.46295,1.08035,-2.93214,-0.37886,0.22749,0.64819,-0.7267,0.51061,0.78257,0.35618,0.1392,-0.97737,0.1593,0.49827,0.77786,0.38295,0.26591,-0.93244,0.24464,0.49532,0.77847,0.38554,0.41677,-0.86304,0.28542,0.4853,0.78104,0.39302,0.52346,-0.8115,0.25973,0.46683,0.79071,0.39603
1.0,0.47893,0.79743,0.36706,1,0.54465,0.48511,-0.34556,-0.80328,0.44894,0.78959,0.41834,-0.19231,0.85396,-0.4835,1.05561,-2.92009,-0.37857,0.23537,0.64301,-0.7288,0.51104,0.78196,0.35688,0.18684,-0.9627,0.19572,0.50003,0.77641,0.38362,0.28383,-0.92265,0.26109,0.49743,0.77699,0.38581,0.43199,-0.84916,0.30382,0.48768,0.77952,0.39309,0.5389,-0.79327,0.28337,0.46959,0.78918,0.39583
1.0,0.47824,0.79836,0.36592,1,0.56605,0.46671,-0.37065,-0.80299,0.44926,0.78927,0.4186,-0.18536,0.84678,-0.4986,1.03864,-2.92609,-0.35593,0.23745,0.61182,-0.75451,0.51262,0.78185,0.35487,0.22131,-0.94526,0.23981,0.5012,0.77558,0.38377,0.27049,-0.92141,0.279,0.49769,0.77662,0.38623,0.41984,-0.84968,0.31904,0.48778,0.77902,0.39395,0.52987,-0.79751,0.28847,0.46972,0.78857,0.39688
1.0,0.47696,0.79875,0.36676,1,0.54379,0.45841,-0.3675,-0.8092,0.44847,0.78965,0.41872,-0.17965,0.85339,-0.48934,1.05016,-2.93411,-0.35186,0.24034,0.6214,-0.74572,0.5129,0.78123,0.35582,0.16312,-0.96187,0.21954,0.49918,0.77676,0.38402,0.26061,-0.92637,0.27188,0.49592,0.7777,0.38632,0.41307,-0.85689,0.30841,0.48569,0.7803,0.394,0.52263,-0.80584,0.27836,0.46742,0.78988,0.397
1.0,0.47832,0.79813,0.36632,1,0.54597,0.46985,-0.37062,-0.80117,0.44864,0.78967,0.4185,-0.17328,0.85121,-0.49539,1.04373,-2.94076,-0.33649,0.25062,0.61393,-0.74852,0.5139,0.78109,0.35468,0.20759,-0.94837,0.23981,0.50148,0.7749,0.38476,0.26208,-0.92584,0.27227,0.49732,0.77696,0.38602,0.41249,-0.85561,0.31272,0.48674,0.77998,0.39333,0.54075,-0.78473,0.30295,0.46811,0.78982,0.39631
1.0,0.47911,0.79788,0.36584,1,0.56351,0.48187,-0.35742,-0.80003,0.44889,0.78973,0.41811,-0.18325,0.85173,-0.49089,1.04795,-2.92967,-0.35729,0.25089,0.62868,-0.73608,0.51404,0.78077,0.35519,0.21676,-0.94989,0.22523,0.50195,0.77525,0.38346,0.2768,-0.9236,0.26523,0.49845,0.77664,0.38521,0.42603,-0.85111,0.30679,0.48847,0.77922,0.39269,0.53722,-0.79585,0.27931,0.47017,0.78902,0.39545
1.0,0.47963,0.79625,0.3687,1,0.51493,0.48482,-0.35666,-0.79859,0.44892,0.78858,0.42025,-0.16126,0.86097,-0.48242,1.06006,-2.95644,-0.32259,0.25793,0.6293,-0.73312,0.51415,0.77896,0.35898,0.14852,-0.96804,0.20211,0.50127,0.77425,0.38636,0.24818,-0.93076,0.26849,0.49829,0.77532,0.38806,0.39603,-0.86207,0.31621,0.488,0.77828,0.39514,0.50823,-0.81133,0.28887,0.46939,0.78868,0.39706
1.0,0.48008,0.7931,0.37484,1,0.61674,0.5024,-0.3797,-0.7768,0.44765,0.78687,0.42478,-0.20127,0.82238,-0.53215,0.99647,-2.90156,-0.3616,0.21807,0.60332,-0.76711,0.51067,0.77967,0.36241,0.32907,-0.89196,0.31004,0.5015,0.77187,0.39079,0.36638,-0.86245,0.34921,0.49859,0.77237,0.39352,0.51141,-0.76424,0.39293,0.48892,0.77439,0.40161,0.63627,-0.67205,0.37882,0.47133,0.78379,0.40438
