1.0,0.51748,0.76154,-0.39023,1,0.84101,-0.69442,0.71933,-0.01865,0.58408,0.72044,-0.37391,-0.0078,-0.03344,-0.99941,-0.03345,-0.22906,-0.0078,-0.47807,0.2071,-0.85356,0.4675,0.76451,-0.44381,-0.35869,0.52192,0.77391,0.47344,0.76298,-0.44014,-0.1693,0.22138,0.96038,0.51833,0.77794,-0.35517,-0.23992,0.09332,0.9663,0.53764,0.77408,-0.33427,-0.40169,0.04257,0.91478,0.54751,0.7661,-0.33664
1.0,0.5171,0.76107,-0.39163,1,0.81651,-0.69248,0.72114,-0.0207,0.58409,0.72043,-0.37392,-0.01049,-0.03876,-0.99919,-0.03877,-0.2644,-0.0105,-0.48089,0.20691,-0.85202,0.46763,0.76449,-0.44372,-0.33072,0.51923,0.78805,0.47406,0.76345,-0.43864,-0.16553,0.23705,0.95729,0.51822,0.77791,-0.35539,-0.24317,0.10335,0.96446,0.53752,0.77408,-0.33448,-0.40024,0.0524,0.91491,0.54747,0.76607,-0.33677
1.0,0.51727,0.76105,-0.39146,1,0.80335,-0.6961,0.71747,-0.02602,0.58409,0.72043,-0.37393,-0.00407,-0.04019,-0.99918,-0.04021,-0.10096,-0.00408,-0.47448,0.20311,-0.85651,0.46779,0.76443,-0.44366,-0.33113,0.49865,0.80106,0.47576,0.76464,-0.43471,-0.17437,0.23608,0.95596,0.51801,0.7779,-0.35572,-0.244,0.09946,0.96466,0.53724,0.77406,-0.33495,-0.41111,0.04147,0.91064,0.54737,0.76603,-0.33702
1.0,0.51771,0.76118,-0.39062,1,0.82061,-0.70012,0.71366,-0.02273,0.58411,0.72043,-0.37389,-0.00257,-0.03435,-0.99941,-0.03436,-0.0746,-0.00257,-0.47685,0.20231,-0.85539,0.46793,0.76435,-0.44362,-0.35285,0.50477,0.78785,0.47634,0.76503,-0.43338,-0.16841,0.23372,0.95761,0.51792,0.77789,-0.35588,-0.23967,0.08822,0.96684,0.53707,0.77403,-0.33531,-0.4015,0.03908,0.91502,0.54731,0.76602,-0.33714
1.0,0.51842,0.76182,-0.38842,1,0.87991,-0.7027,0.71145,-0.00657,0.58417,0.72041,-0.37384,-0.01113,-0.02022,-0.99973,-0.02023,-0.50326,-0.01114,-0.49204,0.20485,-0.84613,0.46806,0.76431,-0.44356,-0.39996,0.53142,0.74674,0.47651,0.76516,-0.43299,-0.14915,0.21696,0.96472,0.51794,0.77785,-0.35594,-0.219,0.06515,0.97355,0.53702,0.77397,-0.33553,-0.36988,0.03903,0.92826,0.54732,0.76598,-0.3372
1.0,0.51876,0.76456,-0.38253,1,1,-0.71163,0.70224,0.02094,0.58429,0.72037,-0.37373,-0.01454,0.01508,-0.99978,0.01508,-2.37428,-0.01454,-0.50064,0.21505,-0.83852,0.46825,0.76429,-0.4434,-0.5906,0.63596,0.49673,0.47654,0.76517,-0.43291,-0.13505,0.17153,0.97588,0.518,0.77784,-0.35587,-0.2119,0.02491,0.97697,0.53704,0.77395,-0.33554,-0.35391,-0.00264,0.93528,0.54735,0.76598,-0.33717
1.0,0.51498,0.7711,-0.37443,0.09901,0.41399,-0.72275,0.69043,0.03071,0.58436,0.72038,-0.3736,-0.00637,0.03778,-0.99927,0.03779,-2.97468,-0.00637,-0.49437,0.23225,-0.83765,0.46847,0.76442,-0.44294,-0.62748,0.60435,-0.49094,0.47652,0.76515,-0.43299,-0.16326,0.1434,0.97611,0.51809,0.77785,-0.35572,-0.22548,0.00247,0.97424,0.53707,0.77396,-0.33548,-0.36648,-0.02647,0.93005,0.54738,0.76601,-0.33706
1.0,0.51318,0.77272,-0.37355,0,0.32013,-0.73414,0.67836,0.02931,0.58441,0.72046,-0.37337,-0.00038,0.04275,-0.99909,0.04276,-3.13265,-0.00038,-0.48182,0.25031,-0.83976,0.4686,0.76478,-0.44219,-0.56636,0.5286,-0.63231,0.47645,0.76498,-0.43336,-0.18165,0.11218,0.97694,0.51815,0.7779,-0.3555,-0.23528,-0.00404,0.97192,0.53705,0.77404,-0.33533,-0.38038,-0.03272,0.92425,0.54737,0.76614,-0.33676
1.0,0.51155,0.77165,-0.37797,0.22535,0.45395,-0.7508,0.66011,0.02357,0.58439,0.72065,-0.37303,0.00213,0.0381,-0.99927,0.03811,3.08581,0.00213,-0.4775,0.25177,-0.84179,0.4686,0.76514,-0.44155,-0.67872,0.57706,-0.45425,0.47549,0.76354,-0.43694,-0.20215,0.06978,0.97687,0.51834,0.77802,-0.35497,-0.22715,-0.0122,0.97378,0.53696,0.77422,-0.33506,-0.38286,-0.03604,0.9231,0.54723,0.76646,-0.33627
1.0,0.50952,0.77166,-0.38069,0.1007,0.36917,-0.74939,0.6617,0.02393,0.58432,0.72078,-0.37289,-0.01201,0.02254,-0.99967,0.02255,-2.65193,-0.01202,-0.48527,0.24955,-0.838,0.46839,0.76551,-0.44113,-0.66367,0.5324,-0.52545,0.47435,0.76176,-0.44126,-0.19889,0.11016,0.97381,0.51809,0.77822,-0.3549,-0.2545,0.02797,0.96667,0.53666,0.77441,-0.3351,-0.43113,0.00172,0.90229,0.54686,0.76679,-0.33612
